time,left,right
243.66675,6.059565,5.6884217
243.67169,6.18083,5.6406507
243.6767,6.2249265,5.6406507
243.6817,6.0301676,5.589205
243.68683,6.048541,5.4532413
243.69183,6.1293845,5.725168
243.69684,6.1992035,5.4017954
243.70184,5.9015536,5.2584825
243.70685,6.052216,5.6994457
243.71185,5.894204,5.600229
243.71686,6.037517,5.5745063
243.72186,6.144083,5.589205
243.72687,6.06324,5.434868
243.73181,6.1293845,5.5120363
243.73682,5.9346256,5.4532413
243.74182,6.011794,5.5745063
243.74683,6.1404085,5.493663
243.75183,6.1734805,5.4899883
243.75684,6.06324,5.578181
243.76184,6.0779386,5.4017954
243.76685,6.0926375,5.6553493
243.77185,6.0816135,5.7692647
243.77686,5.8868546,5.578181
243.78186,5.9970956,5.59288
243.78687,6.122035,5.4863133
243.79187,6.0926375,5.7802887
243.79681,5.989746,5.7802887
243.80182,6.1624565,5.603904
243.80682,6.107336,5.739867
243.81183,6.217577,5.681072
243.81696,6.0926375,5.4532413
243.82196,6.206553,5.6663733
243.82697,6.2359505,5.70312
243.83197,6.011794,5.614928
243.83698,5.9272766,5.434868
243.84198,6.0558906,5.556133
243.84698,6.0705895,5.6443253
243.85199,6.015469,5.600229
243.857,5.9713726,5.6663733
243.86194,5.9970956,5.4899883
243.86694,6.1771555,5.567157
243.87195,5.8427587,5.4899883
243.87695,6.06324,5.659024
243.88196,6.184505,5.508362
243.88696,6.06324,5.692096
243.89197,5.916252,5.7104697
243.89697,6.184505,5.611253
243.90198,5.8648067,5.482639
243.90698,6.0926375,5.648
243.91199,6.1624565,5.2731814
243.91699,5.989746,5.456916
243.922,6.107336,5.59288
243.92694,6.1734805,5.5377593
243.93195,6.015469,5.504687
243.93695,5.9860716,5.6443253
243.94196,6.239625,5.70312
243.94708,6.232276,5.5598073
243.95197,6.004445,5.460591
243.95709,6.195529,5.504687
243.9621,5.857457,5.504687
243.9671,6.1661315,5.5708313
243.9721,5.7913127,5.563482
243.97711,6.0338426,5.6222773
243.98212,6.099987,5.4017954
243.98706,6.18083,5.578181
243.99207,6.0926375,5.5708313
243.99707,5.9970956,5.4789643
244.00208,5.9970956,5.6957707
244.00708,5.9603486,5.376073
244.01208,6.011794,5.714144
244.01709,5.908903,5.423844
244.0221,5.9272766,5.365049
244.0271,6.133059,5.5010123
244.0321,6.0926375,5.5267353
244.03711,6.206553,5.6443253
244.04211,5.9493246,5.5010123
244.04712,6.0448666,5.603904
244.05212,6.048541,5.5708313
244.05707,6.144083,5.6663733
244.06207,5.835409,5.636976
244.06708,6.0081196,5.4899883
244.07208,5.82071,5.541434
244.07709,6.06324,5.4899883
244.08209,6.2837214,5.6994457
244.08722,6.026493,5.5120363
244.09222,6.291071,5.6222773
244.09723,6.015469,5.6406507
244.10223,5.989746,5.70312
244.10724,6.195529,5.6884217
244.11224,6.0779386,5.681072
244.11719,6.0669146,5.6663733
244.1222,6.0191436,5.5487833
244.1272,5.8648067,5.5965543
244.1322,6.0926375,5.5598073
244.1372,5.8060117,5.8427587
244.14221,6.0926375,5.5451083
244.14722,6.0081196,5.5230603
244.15222,6.1146855,5.6333013
244.15723,6.0669146,5.739867
244.16223,5.9970956,5.6553493
244.16724,5.978722,5.4899883
244.17224,5.9236016,5.681072
244.17719,6.085288,5.728843
244.18219,6.136734,5.556133
244.1872,6.011794,5.423844
244.1922,6.015469,5.59288
244.1972,5.952999,5.3576994
244.20221,6.158782,5.7472167
244.20721,6.0228186,5.5267353
244.21234,6.0816135,5.611253
244.21735,6.0191436,5.728843
244.22235,5.993421,5.809686
244.22736,6.1036615,5.5120363
244.23236,5.9015536,5.7913127
244.23737,6.085288,5.600229
244.24237,6.099987,5.714144
244.24731,5.894204,5.614928
244.25232,6.0228186,5.6884217
244.25732,6.0338426,5.567157
244.26233,6.1734805,5.725168
244.26733,6.004445,5.600229
244.27234,6.026493,5.504687
244.27734,6.144083,5.4899883
244.28235,5.989746,5.291555
244.28735,5.9236016,5.6443253
244.29236,6.011794,5.5340843
244.29736,6.1036615,5.6443253
244.30237,6.1257095,5.7913127
244.30731,6.0191436,5.625952
244.31232,5.9750476,5.725168
244.31732,5.9383006,5.556133
244.32233,6.2212515,5.7472167
244.32733,6.147758,5.600229
244.33234,6.00077,5.6222773
244.33734,6.1404085,5.648
244.34247,5.809686,5.648
244.34747,6.0191436,5.6663733
244.35248,6.052216,5.6663733
244.35748,6.158782,5.556133
244.36249,6.085288,5.6443253
244.3675,5.919927,5.5855303
244.37244,6.158782,5.5230603
244.37744,5.919927,5.76559
244.38245,5.9970956,5.5708313
244.38745,6.0926375,5.772939
244.39246,6.0779386,5.813361
244.39746,6.0816135,5.6626987
244.40247,6.085288,5.725168
244.40747,6.239625,5.692096
244.41248,6.0191436,5.6773973
244.41748,6.0338426,5.59288
244.42249,6.096312,5.578181
244.42749,5.94565,5.6443253
244.4325,6.099987,5.5267353
244.43744,6.1661315,5.5855303
244.44244,5.9860716,5.4422174
244.44745,6.037517,5.681072
244.45245,6.0816135,5.5377593
244.45746,6.037517,5.6296263
244.4726,6.0448666,5.3430004
244.4776,6.158782,5.659024
244.4826,6.1881795,5.6222773
244.48761,6.111011,5.6626987
244.49261,6.239625,5.600229
244.49762,6.1881795,5.59288
244.50256,6.1514325,5.7913127
244.50757,6.059565,5.5267353
244.51257,6.052216,5.556133
244.51758,5.9970956,5.659024
244.52258,6.0081196,5.5010123
244.52759,6.1881795,5.578181
244.5326,6.254324,5.567157
244.5376,5.930951,5.482639
244.5426,6.059565,5.7545657
244.5476,6.1734805,5.648
244.55261,5.94565,5.434868
244.55762,6.1514325,5.659024
244.57257,6.1881795,5.659024
244.57758,5.978722,5.681072
244.58258,6.1734805,5.519386
244.58759,6.004445,5.5598073
244.59259,5.964023,5.600229
244.5976,6.136734,5.739867
244.6026,5.9860716,5.5267353
244.61774,6.026493,5.6626987
244.62769,6.06324,5.552458
244.6377,6.011794,5.409145
244.6427,5.94565,5.6626987
244.6477,5.9750476,5.70312
244.65271,6.1146855,5.5487833
244.65771,6.041192,5.6222773
244.66272,5.908903,5.659024
244.66772,5.8501077,5.5377593
244.67273,6.0779386,5.6884217
244.67773,5.88318,5.8795056
244.68274,6.1183605,5.5598073
244.68774,6.041192,5.7104697
244.69269,6.0558906,5.7325177
244.6977,6.0338426,5.6626987
244.7027,6.1734805,5.2731814
244.7077,6.144083,5.725168
244.7127,5.9015536,5.482639
244.71771,6.1514325,5.445892
244.72272,5.919927,5.6222773
244.73273,5.798662,5.3540244
244.73785,5.787638,5.504687
244.74286,6.0338426,5.578181
244.74786,6.0448666,5.600229
244.75287,5.930951,5.7472167
244.75781,5.967698,5.4642653
244.76282,6.052216,5.600229
244.76782,5.908903,5.681072
244.77283,5.952999,5.717819
244.77783,5.8758307,5.556133
244.78284,6.0191436,5.423844
244.78784,5.956674,5.5965543
244.79285,5.872156,5.7067947
244.79785,6.158782,5.8390837
244.80286,5.9970956,5.59288
244.80786,6.011794,5.7582407
244.81287,5.989746,5.471615
244.81781,5.967698,5.6186023
244.82281,6.048541,5.5120363
244.82782,6.052216,5.504687
244.83282,6.107336,5.659024
244.83783,6.1293845,5.728843
244.84283,6.0779386,5.46794
244.84784,6.133059,5.6443253
244.85284,5.857457,5.493663
244.85785,6.041192,5.6443253
244.86285,6.0228186,5.5267353
244.86798,5.835409,5.3944464
244.87299,5.9860716,5.556133
244.87799,5.9970956,5.59288
244.88293,6.0558906,5.6663733
244.88794,6.158782,5.5451083
244.89294,5.9823966,5.692096
244.89795,6.026493,5.6847467
244.90295,6.1881795,5.6406507
244.90796,5.809686,5.3319764
244.91296,6.0669146,5.636976
244.91797,6.059565,5.6737227
244.92297,5.8795056,5.7067947
244.92798,6.099987,5.7692647
244.93298,5.8648067,5.614928
244.93799,5.930951,5.5230603
244.943,6.0448666,5.5745063
244.94794,5.9713726,5.328302
244.95294,6.0228186,5.5855303
244.95795,6.052216,5.5708313
244.96295,6.0558906,5.5708313
244.96796,6.136734,5.6186023
244.97296,6.1036615,5.53041
244.97797,6.0705895,5.6222773
244.98297,6.2359505,5.6186023
244.98798,6.1036615,5.625952
244.99298,5.9750476,5.5120363
244.99811,5.9970956,5.625952
245.00299,6.099987,5.636976
245.00812,5.993421,5.567157
245.01312,6.0558906,5.670048
245.01807,6.0081196,5.493663
245.02307,5.9236016,5.3944464
245.02808,5.8905296,5.692096
245.03308,5.989746,5.6957707
245.03809,5.94565,5.681072
245.04309,5.956674,5.5230603
245.0481,6.0669146,5.8060117
245.0531,5.9493246,5.567157
245.0581,5.967698,5.445892
245.06311,5.9383006,5.4973373
245.06812,6.1624565,5.6626987
245.07312,6.041192,5.5487833
245.07806,6.059565,5.70312
245.08307,5.868481,5.3099284
245.08807,5.908903,5.46794
245.09308,6.06324,5.717819
245.09808,5.9603486,5.5267353
245.10309,6.037517,5.670048
245.1081,5.9750476,5.7802887
245.1131,6.026493,5.552458
245.1181,5.9750476,5.611253
245.12311,6.099987,5.493663
245.12811,5.989746,5.659024
245.13324,6.0338426,5.6516747
245.13824,6.155107,5.600229
245.14319,5.9750476,5.714144
245.1482,5.9603486,5.611253
245.1532,6.0926375,5.611253
245.1582,6.107336,5.614928
245.16321,5.8978786,5.589205
245.16821,6.0338426,5.750891
245.17322,5.930951,5.7545657
245.17822,6.1036615,5.5818553
245.18323,6.052216,5.717819
245.18823,6.1293845,5.717819
245.19324,6.041192,5.6884217
245.19824,6.107336,5.7472167
245.20319,6.0191436,5.6222773
245.20819,6.011794,5.5708313
245.2132,6.0191436,5.6296263
245.2182,5.8868546,5.3687234
245.2232,6.1514325,5.7802887
245.22821,5.9603486,5.567157
245.23322,6.232276,5.728843
245.23822,6.2249265,5.7435417
245.24323,6.099987,5.5267353
245.24823,6.059565,5.589205
245.25323,5.967698,5.772939
245.25824,6.099987,5.4752893
245.26337,6.1514325,5.725168
245.26825,6.1036615,5.6737227
245.27332,6.004445,5.692096
245.27832,5.952999,5.6222773
245.28333,6.085288,5.5451083
245.28833,6.1734805,5.7214937
245.29333,6.111011,5.625952
245.29834,6.0338426,5.5267353
245.30334,5.9383006,5.6663733
245.30835,5.967698,5.541434
245.31335,6.026493,5.6553493
245.31836,6.0669146,5.728843
245.32336,5.952999,5.8317347
245.32837,6.037517,5.541434
245.33331,6.1036615,5.567157
245.33832,6.0448666,5.6186023
245.34332,6.0816135,5.5487833
245.34833,6.0779386,5.7472167
245.35333,6.158782,5.600229
245.35834,6.144083,5.6663733
245.36334,6.144083,5.636976
245.36835,6.228601,5.5340843
245.37335,6.107336,5.7802887
245.37836,6.0669146,5.4899883
245.38336,6.0558906,5.556133
245.38837,5.989746,5.6884217
245.3935,6.037517,5.82071
245.39844,6.2469745,5.614928
245.40344,6.0926375,5.6663733
245.40845,5.94565,5.6773973
245.41345,6.232276,5.717819
245.41846,6.2616735,5.714144
245.42346,6.06324,5.59288
245.42847,5.9236016,5.6737227
245.43347,6.169806,5.7802887
245.43848,6.111011,5.7104697
245.44348,6.122035,5.6075783
245.44849,6.324143,5.787638
245.45349,6.217577,5.5120363
245.45844,5.930951,5.4752893
245.46344,6.011794,5.600229
245.46844,6.085288,5.53041
245.47345,6.1036615,5.6773973
245.47845,6.0081196,5.728843
245.48346,6.169806,5.603904
245.48846,6.2726974,5.70312
245.49347,6.0816135,5.6553493
245.49847,5.967698,5.7545657
245.50348,6.107336,5.725168
245.50848,6.096312,5.6516747
245.51349,6.026493,5.7104697
245.5185,6.1661315,5.6884217
245.52362,6.06324,5.6994457
245.52856,6.1293845,5.6884217
245.53357,5.952999,5.5010123
245.53857,6.195529,5.725168
245.54358,6.1183605,5.7582407
245.54858,6.041192,5.53041
245.55359,6.250649,5.7361927
245.5586,5.9860716,5.5267353
245.5636,5.9823966,5.681072
245.5686,6.041192,5.6516747
245.57361,6.0448666,5.659024
245.57861,6.202878,5.670048
245.58362,6.0779386,5.6222773
245.58856,6.1036615,5.6443253
245.59357,6.052216,5.6663733
245.59857,6.1514325,5.611253
245.60358,6.085288,5.7913127
245.60858,6.232276,5.692096
245.61359,6.217577,5.772939
245.61859,6.088963,5.787638
245.6236,6.059565,5.6516747
245.6286,6.254324,5.8868546
245.6336,6.147758,5.6884217
245.63861,6.074264,5.76559
245.64362,5.8758307,5.600229
245.64862,6.1514325,5.460591
245.65356,6.1881795,5.659024
245.65869,6.0705895,5.59288
245.6637,6.217577,5.6957707
245.6687,6.0558906,5.6553493
245.6737,6.015469,5.725168
245.67871,6.155107,5.5708313
245.68372,6.0705895,5.8170357
245.68872,6.133059,5.504687
245.69373,6.107336,5.504687
245.69873,6.0558906,5.578181
245.70374,6.155107,5.600229
245.70874,6.1734805,5.6663733
245.71375,5.916252,5.7545657
245.71869,6.1183605,5.714144
245.7237,6.0779386,5.372398
245.7287,6.1146855,5.772939
245.7337,6.041192,5.6884217
245.73871,6.0669146,5.717819
245.74371,6.195529,5.7545657
245.74872,6.1257095,5.6516747
245.75372,6.06324,5.776614
245.75873,5.916252,5.7067947
245.76373,6.133059,5.8868546
245.76874,6.06324,5.7104697
245.77374,6.06324,5.7913127
245.77869,6.1771555,5.725168
245.78369,5.9750476,5.541434
245.78882,6.206553,5.776614
245.79382,6.0558906,5.636976
245.79883,6.00077,5.6443253
245.80383,6.1734805,5.636976
245.80884,6.184505,5.8427587
245.81384,6.0301676,5.7361927
245.81885,6.136734,5.725168
245.82385,6.217577,5.776614
245.82886,6.111011,5.772939
245.83386,6.06324,5.6884217
245.83887,6.099987,5.4495664
245.84387,6.144083,5.659024
245.84882,5.916252,5.614928
245.85382,6.195529,5.7067947
245.85883,6.1661315,5.5120363
245.86383,6.1734805,5.670048
245.86884,6.1404085,5.7839637
245.87384,6.0228186,5.556133
245.87885,5.989746,5.53041
245.88385,6.2469745,5.7582407
245.88885,6.155107,5.636976
245.89386,6.144083,5.8060117
245.89886,5.956674,5.552458
245.90387,5.956674,5.4385424
245.90881,6.1661315,5.681072
245.91382,5.978722,5.4863133
245.919,6.2102275,5.7214937
245.92395,6.0228186,5.6222773
245.92896,6.0705895,5.725168
245.93396,6.0669146,5.659024
245.93896,6.122035,5.7104697
245.94397,6.1036615,5.7692647
245.94897,6.0191436,5.5340843
245.95398,6.144083,5.6626987
245.95898,6.18083,5.6075783
245.96399,6.1661315,5.7949877
245.969,6.1771555,5.648
245.97394,5.989746,5.5377593
245.97894,6.1624565,5.6406507
245.98395,6.096312,5.4385424
245.98895,6.1146855,5.6075783
245.99396,6.0558906,5.614928
245.99896,6.048541,5.3834224
246.00397,6.096312,5.6957707
246.00897,6.206553,5.670048
246.01398,6.3057694,5.8390837
246.01898,6.158782,5.761915
246.02399,6.1771555,5.4385424
246.02899,6.1293845,5.398121
246.034,6.0301676,5.787638
246.039,6.099987,5.5230603
246.04395,6.1514325,5.8023367
246.04907,6.250649,5.541434
246.05408,6.3167934,5.8317347
246.05896,6.133059,5.6186023
246.06409,6.026493,5.6663733
246.06909,6.052216,5.6957707
246.0741,6.2102275,5.8795056
246.0791,6.011794,5.6075783
246.0841,6.195529,5.6663733
246.08911,6.088963,5.7325177
246.09412,6.144083,5.70312
246.09906,6.099987,5.6663733
246.10406,6.041192,5.567157
246.10907,6.06324,5.772939
246.11407,6.1036615,5.7545657
246.11908,6.169806,5.7545657
246.12408,6.217577,5.8427587
246.12909,6.085288,5.739867
246.1341,6.1734805,5.7913127
246.1391,5.952999,5.659024
246.1441,6.122035,5.6186023
246.14911,6.3645644,5.600229
246.15411,6.088963,5.556133
246.15912,6.0191436,5.7104697
246.16406,6.1146855,5.8317347
246.16907,6.3572154,5.7067947
246.17407,6.1881795,5.636976
246.17908,6.111011,5.772939
246.1842,5.894204,5.5708313
246.18921,6.088963,5.7949877
246.19421,6.133059,5.739867
246.19922,6.217577,5.7545657
246.20422,6.3425164,5.670048
246.20923,6.2469745,5.681072
246.21423,6.191854,5.4973373
246.21924,6.0926375,5.7839637
246.22424,6.2837214,5.611253
246.22919,6.232276,5.6296263
246.23419,6.1514325,5.603904
246.2392,6.099987,5.5377593
246.2442,6.111011,5.7913127
246.2492,6.074264,5.6884217
246.25421,6.052216,5.5340843
246.25922,6.085288,5.5745063
246.26422,6.1881795,5.659024
246.26923,6.107336,5.636976
246.27423,6.2102275,5.7692647
246.27924,6.0228186,5.7104697
246.28424,6.037517,5.7949877
246.28925,6.324143,5.8060117
246.29419,6.2726974,5.6406507
246.2992,6.133059,5.6847467
246.3042,6.0558906,5.798662
246.3092,6.1881795,5.739867
246.31433,6.1036615,5.6663733
246.31934,6.2139025,5.6222773
246.32434,6.313119,5.761915
246.32935,6.122035,5.7582407
246.33435,6.0558906,5.556133
246.33936,6.0228186,5.6296263
246.34436,6.217577,5.772939
246.34937,6.202878,5.761915
246.35437,6.2616735,5.7435417
246.35931,6.1734805,5.659024
246.36432,6.111011,5.659024
246.36932,6.133059,5.6663733
246.37433,6.250649,5.728843
246.37933,6.1624565,5.739867
246.38434,6.052216,5.692096
246.38934,6.195529,5.692096
246.39435,6.250649,5.8795056
246.39935,6.1036615,5.6884217
246.40436,6.232276,5.9860716
246.40936,6.037517,5.692096
246.41437,6.265348,5.8060117
246.41937,6.122035,5.6663733
246.42432,6.2469745,5.7913127
246.42932,5.9346256,5.76559
246.43433,6.202878,5.8317347
246.43933,6.302095,5.670048
246.44446,6.184505,5.6333013
246.44946,6.088963,5.556133
246.45447,5.8905296,5.636976
246.45947,5.9860716,5.614928
246.46448,5.9970956,5.6553493
246.46948,6.099987,5.6553493
246.47449,6.011794,5.614928
246.47949,6.085288,5.611253
246.48444,6.099987,5.894204
246.48944,6.1404085,5.423844
246.49445,6.1257095,5.772939
246.49945,6.0558906,5.7325177
246.50446,6.228601,5.7325177
246.50946,6.0448666,5.772939
246.51447,6.122035,5.8280597
246.51947,6.0669146,5.6737227
246.52448,5.9750476,5.600229
246.52948,6.0705895,5.714144
246.53448,6.052216,5.6957707
246.53949,6.004445,5.636976
246.5445,6.0558906,5.5708313
246.54944,6.195529,5.772939
246.55444,6.1146855,5.6884217
246.55945,6.048541,5.787638
246.56445,5.9015536,5.6957707
246.56946,6.1146855,5.659024
246.57458,6.011794,5.603904
246.57947,6.059565,5.7472167
246.5846,5.967698,5.5120363
246.5896,6.011794,5.930951
246.5946,6.2579985,5.9383006
246.59961,5.956674,5.6773973
246.60461,6.011794,5.5818553
246.60962,5.894204,5.6626987
246.61456,5.989746,5.4017954
246.61957,6.011794,5.504687
246.62457,6.371914,5.70312
246.62958,6.0816135,5.6847467
246.63458,6.0926375,5.750891
246.63959,5.908903,5.600229
246.64459,6.239625,5.7214937
246.6496,5.7325177,5.567157
246.6546,6.041192,5.681072
246.6596,6.1661315,5.7214937
246.66461,6.107336,5.8795056
246.66962,6.122035,5.8023367
246.67456,5.88318,5.670048
246.67957,6.037517,5.508362
246.68457,6.085288,5.8170357
246.68958,6.088963,5.7913127
246.69458,6.004445,5.6443253
246.69958,6.144083,5.603904
246.70459,5.8795056,5.578181
246.70972,6.111011,5.6957707
246.71472,5.952999,5.6443253
246.71973,6.1661315,5.728843
246.72473,5.908903,5.5708313
246.72974,6.0228186,5.7545657
246.73474,6.099987,5.5451083
246.73975,6.1257095,5.82071
246.74469,5.9125776,5.5340843
246.7497,5.8427587,5.659024
246.7547,6.0779386,5.7067947
246.7597,5.798662,5.659024
246.76471,5.908903,5.835409
246.76971,5.9493246,5.6296263
246.77472,5.846433,5.6994457
246.77972,5.956674,5.46794
246.78473,6.136734,5.648
246.78973,6.217577,5.692096
246.79474,5.7913127,5.614928
246.79974,5.9750476,5.5377593
246.80469,6.0926375,5.6186023
246.8097,5.813361,5.813361
246.8147,6.1734805,5.6406507
246.8197,6.06324,5.670048
246.8247,6.085288,5.59288
246.82971,5.978722,5.508362
246.83984,5.905228,5.8060117
246.84485,6.004445,5.725168
246.85986,5.7472167,5.515711
246.86487,6.1734805,5.7582407
246.86981,5.967698,5.728843
246.87488,6.1992035,5.7104697
246.87982,5.952999,5.692096
246.88483,5.9015536,5.6333013
246.90485,5.930951,5.6222773
246.90985,5.952999,5.5708313
246.91486,5.8795056,5.5745063
246.91986,6.158782,5.7582407
246.92487,6.1293845,5.4495664
246.92987,6.1146855,5.614928
246.93481,6.1036615,5.714144
246.93982,6.06324,5.5120363
246.94482,5.8868546,5.445892
246.94983,6.302095,5.681072
246.95483,6.088963,5.648
246.95984,6.041192,5.482639
246.96484,6.06324,5.471615
246.97498,5.956674,5.504687
246.97998,5.9713726,5.8023367
246.98499,6.2469745,5.908903
246.98999,6.232276,5.7214937
246.995,6.011794,5.908903
247.0,6.1881795,5.8501077
247.00494,6.2616735,5.8390837
247.00995,5.835409,5.6333013
247.01495,6.0926375,5.7913127
247.01996,5.868481,5.7913127
247.02496,5.930951,5.7472167
247.02997,6.041192,5.725168
247.03497,5.659024,5.798662
247.03998,5.515711,5.5487833
247.04498,5.725168,5.35035
247.04999,5.82071,5.725168
247.055,5.8648067,5.636976
247.06,6.0558906,5.681072
247.06494,5.6406507,5.53041
247.06995,5.9125776,5.59288
247.07495,5.600229,5.567157
247.07996,5.750891,5.578181
247.08496,6.36089,5.589205
247.08997,5.8978786,5.6222773
247.09497,6.0338426,5.6296263
247.1001,6.2837214,5.6884217
247.1051,6.349866,5.614928
247.1101,6.3057694,5.6626987
247.11511,6.371914,5.7104697
247.12012,6.052216,5.670048
247.12506,6.239625,5.5340843
247.13007,6.1514325,5.6847467
247.13507,6.096312,5.471615
247.14008,5.7545657,5.4899883
247.14508,5.6994457,5.313603
247.15009,6.0191436,5.578181
247.15509,6.0301676,5.6626987
247.1601,6.1183605,5.600229
247.1651,6.0191436,5.6626987
247.1701,6.004445,5.541434
247.17511,5.9493246,5.53041
247.18011,6.0448666,5.6773973
247.18512,6.0705895,5.5745063
247.19012,5.905228,5.681072
247.19507,5.8868546,5.603904
247.20007,5.88318,5.659024
247.20508,5.6443253,5.563482
247.21008,5.868481,5.6626987
247.21509,5.846433,5.5487833
247.2201,5.7214937,5.6296263
247.2251,6.1661315,5.681072
247.2301,5.8280597,5.5708313
247.23523,6.0191436,5.714144
247.24023,5.978722,5.7802887
247.24524,5.941975,5.7582407
247.25024,5.8868546,5.7545657
247.25519,5.9970956,5.861132
247.2602,5.9346256,5.835409
247.2652,6.026493,5.7361927
247.2702,5.9713726,5.761915
247.2752,6.1404085,5.8060117
247.28021,6.0338426,5.8868546
247.28522,5.989746,5.956674
247.29022,5.967698,5.7839637
247.29523,5.9750476,5.714144
247.30023,6.0228186,5.8501077
247.30524,6.011794,5.6994457
247.31024,5.94565,5.6994457
247.31525,6.0338426,5.7104697
247.32019,6.1661315,5.798662
247.3252,6.0558906,5.739867
247.3302,5.8868546,5.636976
247.3352,5.978722,5.8795056
247.34021,6.0926375,5.7472167
247.34521,5.9970956,5.717819
247.35022,5.9713726,5.798662
247.35522,6.111011,5.82071
247.36023,5.9713726,5.750891
247.36536,6.0338426,5.813361
247.37036,6.1293845,5.8170357
247.37537,6.1661315,5.908903
247.38031,5.9970956,5.8758307
247.38531,5.919927,5.787638
247.39032,5.9603486,5.82071
247.39532,6.0301676,5.846433
247.40033,5.94565,5.739867
247.40533,5.9713726,5.7913127
247.41034,6.155107,5.76559
247.41534,5.9346256,5.7692647
247.42035,6.096312,5.7472167
247.42535,6.1293845,5.725168
247.43036,6.041192,5.681072
247.43536,6.0558906,5.776614
247.44037,6.136734,5.6957707
247.44537,6.011794,5.6443253
247.45032,6.096312,5.776614
247.45532,5.6626987,5.8648067
247.46033,6.111011,5.857457
247.46533,5.964023,5.70312
247.47034,6.052216,5.8023367
247.47534,5.930951,5.739867
247.48035,5.9015536,5.7325177
247.48535,6.0779386,5.8023367
247.49036,5.956674,5.8060117
247.49536,6.052216,5.7361927
247.50049,6.074264,5.7472167
247.5055,6.048541,5.6443253
247.5105,5.908903,5.8427587
247.51544,5.8537827,5.681072
247.52045,5.989746,5.776614
247.52545,5.967698,5.7361927
247.53046,5.9346256,5.681072
247.53546,5.978722,5.7435417
247.54047,5.930951,5.7949877
247.54547,5.739867,5.6884217
247.55048,5.8390837,5.7472167
247.55548,5.952999,5.7214937
247.56049,6.1183605,5.552458
247.56549,5.846433,5.6884217
247.57043,6.096312,5.7949877
247.57544,5.9015536,5.861132
247.58044,5.967698,5.70312
247.58545,5.9750476,5.798662
247.59045,6.041192,5.7104697
247.59546,5.967698,5.6296263
247.60046,6.155107,5.9125776
247.60547,5.989746,5.5010123
247.61047,6.136734,5.776614
247.61548,5.9750476,5.7325177
247.62048,6.059565,5.8023367
247.62561,6.0191436,5.6443253
247.6305,5.9713726,5.7472167
247.63562,5.956674,5.7104697
247.64056,6.00077,5.725168
247.64557,6.144083,5.6994457
247.65057,6.0779386,5.6957707
247.65558,5.8868546,5.70312
247.66058,6.096312,5.76559
247.66559,5.9346256,5.6663733
247.6706,5.9713726,5.717819
247.6756,6.0228186,5.636976
247.6806,5.9346256,5.519386
247.68561,6.011794,5.6994457
247.69061,6.0779386,5.6957707
247.69562,6.1404085,5.59288
247.70056,5.857457,5.578181
247.70563,6.2433,5.578181
247.71057,6.371914,5.6663733
247.71558,6.254324,5.7325177
247.72058,6.1624565,5.567157
247.72559,6.1293845,5.4973373
247.73059,6.195529,5.70312
247.7356,6.1293845,5.6186023
247.7406,6.1771555,5.423844
247.7456,6.18083,5.70312
247.75061,6.276372,5.6186023
247.75562,6.1036615,5.5487833
247.76074,6.2359505,5.5487833
247.76569,6.228601,5.6075783
247.77069,6.217577,5.541434
247.7757,6.0926375,5.3944464
247.7807,6.202878,5.339326
247.7857,6.239625,5.4973373
247.79071,6.291071,5.611253
247.79572,6.155107,5.4789643
247.80072,6.122035,5.508362
247.80573,6.1293845,5.434868
247.81073,6.1734805,5.372398
247.81573,6.0338426,5.556133
247.82074,6.085288,5.5120363
247.82574,6.1293845,5.776614
247.83069,6.0448666,5.3356514
247.8357,6.041192,5.4973373
247.8407,6.2579985,5.504687
247.8457,6.085288,5.4422174
247.85071,6.096312,5.4054704
247.85571,5.989746,5.5377593
247.86072,6.0558906,5.6296263
247.86572,6.0448666,5.5598073
247.87073,6.2359505,5.5267353
247.87573,6.3204684,5.76559
247.88074,6.1881795,5.6075783
247.88574,6.158782,5.625952
247.89087,6.004445,5.5340843
247.89587,6.144083,5.5340843
247.90082,6.1183605,5.4863133
247.90588,6.2616735,5.59288
247.91083,6.107336,5.493663
247.91583,6.1734805,5.725168
247.92084,5.908903,5.600229
247.92584,5.94565,5.70312
247.93085,6.088963,5.515711
247.93585,6.122035,5.681072
247.94086,6.195529,5.5451083
247.94586,6.0338426,5.4899883
247.95087,6.0558906,5.3099284
247.95587,6.0705895,5.5965543
247.96088,6.1146855,5.3907714
247.96582,6.004445,5.6884217
247.97083,6.0816135,5.504687
247.97583,6.202878,5.6222773
247.98083,6.280047,5.603904
247.98584,6.2579985,5.4899883
247.99084,6.099987,5.603904
247.99585,6.206553,5.5120363
248.00085,6.1293845,5.5708313
248.00586,5.967698,5.53041
248.01086,6.1404085,5.4899883
248.01587,5.941975,5.387097
248.02094,6.0779386,5.5855303
248.02594,6.107336,5.6884217
248.03094,6.1661315,5.681072
248.03595,6.0669146,5.6663733
248.04095,5.978722,5.6296263
248.04596,6.206553,5.6553493
248.05096,6.232276,5.6333013
248.05597,6.041192,5.552458
248.06097,6.107336,5.5708313
248.06598,6.1734805,5.5745063
248.07098,6.1036615,5.552458
248.07599,6.099987,5.59288
248.081,6.144083,5.5855303
248.08594,6.1624565,5.6075783
248.09094,6.195529,5.4899883
248.09595,6.0081196,5.4752893
248.10095,6.239625,5.5745063
248.10596,6.0338426,5.3834224
248.11096,6.1183605,5.556133
248.11597,6.1734805,5.5598073
248.12097,6.136734,5.6333013
